TITLE = " "
VARIABLES = "x" "y" "f"
ZONE T="hsample", I=   10, J=    1, K=    1, F=BLOCK
     2.50000000     5.00000000     5.00000000     0.00000000     0.00000000     2.84567313     2.59432051     2.94734715     2.70036305     2.76360126
     1.00000000     1.50000000     0.50000000     1.50000000     0.50000000     1.23309884     1.28739666     1.20696866     1.30408578     1.18222439
     0.11489882     0.11833269     0.00159292     0.09629198     0.00009460     0.10593625     0.10383687     0.10700883     0.10443791     0.10630497
