TITLE = " "
VARIABLES = "x" "y" "f"
ZONE T="hsample", I=   40, J=    1, K=    1, F=BLOCK
     2.50000000     5.00000000     5.00000000     0.00000000     0.00000000     2.84567313     2.59432051     2.94734715     2.70036305     2.76360126     2.77978685     2.13065956     1.82202253     2.45556025     1.66985583     4.75652289     3.37372880     4.96049410     3.51044604     4.43853489     4.55142121     4.28466048     4.73618972     4.77052518     4.60973193     0.85712505     1.14346798     0.90967777     1.44511202     0.83890480     1.04844933     0.52606578     0.34178247     0.84859006     0.58202757     4.51789075     3.00042913     2.81261814     2.49490742     1.46339546
     1.00000000     1.50000000     0.50000000     1.50000000     0.50000000     1.23309884     1.28739666     1.20696866     1.30408578     1.18222439     0.59366445     0.63492623     0.56060859     0.68983498     0.55269880     0.90659040     0.87834516     1.00869055     0.93085980     0.80463304     0.69891398     0.64938184     0.71725685     0.61941190     0.59373729     1.03981982     0.97096928     0.95097120     1.10051788     1.12742715     0.76103811     0.79275122     0.81899769     0.83068761     0.84428583     1.17536042     1.43636773     1.49476816     1.47466639     1.24464152
     0.11489882     0.11833269     0.00159292     0.09629198     0.00009460     0.10593625     0.10383687     0.10700883     0.10443791     0.10630497     0.00068745     0.00049738     0.00032974     0.00245927     0.00028856     0.15177958     0.12228526     0.13994076     0.13137048     0.12325971     0.03383170     0.00935293     0.04976323     0.00753842     0.00308366     0.10401283     0.11046947     0.11167866     0.10169929     0.09909888     0.00477436     0.00835301     0.02053077     0.03656382     0.04544582     0.12226037     0.10500554     0.10328262     0.10184837     0.09902897
