TITLE = " "
VARIABLES = "x" "y" "f"
ZONE T="hsample", I=   73, J=    1, K=    1, F=BLOCK
     2.50000000     5.00000000     5.00000000     0.00000000     0.00000000     0.06991608     0.16601670     0.23321600     0.61138099     3.23229449     3.03967995     3.14760232     3.11976724     4.95037856     4.90982449     4.73051604     4.81010140     2.86940926     0.68694138     4.53307017     4.56227416     4.39447782     4.80805107     2.40366613     2.55883468     0.44288771     0.72255219     0.20526504     0.33001615     0.06401962     0.96767640     4.98851296     4.91464122     3.38827481     3.65174857     2.03083311     1.77472925     4.39065580     4.45003936     1.44965802     1.70587234     1.47109147     1.36230593     4.87879516     4.82675488     1.50557777     1.23107062     2.62529595     2.93833299     2.81953075     2.65316437     2.58520951     2.60581348     0.01434307     4.90429716     4.97891629     3.93702729     2.55177084     3.35074135     0.01426267     0.03130926     0.02033884     3.30712065     0.00061879     0.06773385     1.02401765     3.68549413     1.62561892     1.64284277     3.81945401     3.29620116     4.95361530     1.47719114
     1.00000000     1.50000000     0.50000000     1.50000000     0.50000000     0.62335330     0.56918726     1.18806249     1.14852306     0.69504618     0.71759016     1.19358470     1.16553149     0.96878666     0.96489633     0.78488808     0.79468156     0.85413416     0.84042040     0.59968588     0.58624482     1.23591378     1.20623890     0.50517138     0.51549548     1.01181319     0.98868760     0.76302123     0.73623640     0.90979346     1.30317959     0.73273093     0.71025793     1.04925118     1.08807567     1.45857871     1.45430991     0.88202079     0.88976721     0.75915508     0.77915009     0.89903748     0.90074406     1.37187315     1.38739957     1.03209828     0.62821367     0.92639194     0.93015858     0.62884638     0.62160107     1.11461584     1.10183044     0.69247918     1.07658485     0.66185442     1.48771032     1.38542522     1.35211708     0.85227510     0.85937346     1.05174346     0.81602848     0.95485653     0.96445121     1.07124864     0.58464103     0.68618582     0.68893586     1.00171684     0.50752833     0.87718843     1.14112642
     0.11514498     0.11829189     0.00325369     0.09634521     0.00006462     0.00010086     0.00009526     0.09702494     0.09805553     0.00981301     0.01466423     0.10876466     0.10915293     0.14455787     0.14445486     0.10895733     0.12188759     0.10244052     0.04178797     0.00389622     0.00329143     0.11874030     0.12395438     0.00093248     0.00104994     0.10567774     0.10789805     0.00066614     0.00011632     0.11428265     0.09776218     0.06611974     0.04698682     0.11839412     0.11772632     0.10059701     0.09975431     0.14245520     0.14402823     0.00790343     0.01903354     0.11578336     0.11701065     0.12010309     0.11944025     0.10711129     0.00037241     0.12342169     0.12566382     0.00140539     0.00124780     0.10699305     0.10782431     0.00010604     0.13299705     0.02214677     0.11025394     0.10312260     0.10778708     0.04831095     0.05659216     0.10257771     0.09240015     0.11000827     0.10915379     0.10262696     0.00207777     0.00064493     0.00067416     0.12675721     0.00162217     0.15589333     0.10072319
