TITLE = " "
VARIABLES = "x" "y" "f"
ZONE T="hsample", I=   15, J=    1, K=    1, F=BLOCK
     2.50000000     2.50739581     0.55135103     1.55680479     3.96811065     0.11759309     1.67049036     4.80090415     0.08957185     2.21317435     4.91111309     3.46856127     0.05005693     1.79430995     2.56188348
     1.00000000     1.15712660     0.82684244     1.49087111     0.57081222     0.52182658     0.51562050     0.84727480     1.24854420     0.73860274     0.81252838     0.83117944     0.51841985     0.84334412     0.70946764
     0.22187898     0.19531924     0.18359542     0.08461905     0.59845583     0.01559150     0.23569098     0.99248050     0.00595773     0.44695484     1.09152857     0.88267897     0.00605858     0.56700422     0.47976663
