TITLE = " "
VARIABLES = "x" "y" "f"
ZONE T="hsample", I=   95, J=    1, K=    1, F=BLOCK
     2.50000000     4.03427146     0.25048372     2.37985238     3.17895399     4.99564958     0.04090988     4.87844762     4.99725513     0.14484305     2.95364667     1.19379364     2.06829895     2.29593919     3.72482595     2.41739918     3.68830377     1.71494808     4.38010451     4.96295581     0.30496407     0.87378653     0.47881964     4.19251155     2.53223403     0.11013208     0.65669541     2.26305827     2.95281698     1.71614289     3.33659016     3.84521200     4.94813881     2.17631648     1.73636773     1.36239635     4.91697674     4.43236292     4.36078088     0.03639192     3.39602916     1.00963179     4.74652839     1.10750953     3.67198079     0.81890989     1.58420478     4.62655751     1.38317973     4.26619616     0.77395968     0.20564786     3.17579940     1.01378044     4.06933627     2.51644528     3.37668898     3.29338186     0.90042538     3.33594402     2.46354069     3.77892096     4.99009263     2.89575631     1.82905581     2.20429667     1.63055081     0.26138730     4.89599979     4.56901156     0.05647675     4.21506437     2.03530775     4.68349324     1.52769369     4.70373757     1.30622417     4.06955359     3.83569888     1.84117817     1.88716288     0.07511724     0.34944694     0.71710845     1.11467956     0.47084142     4.85044106     1.78064810     2.69760400     2.07389571     3.14058641     4.98198112     0.38427052     0.09046148     2.26007397
     1.00000000     1.23595476     0.94161781     1.27051546     0.55333927     0.73587673     0.60365013     0.51663644     0.95599915     1.29107362     0.75455058     0.74852651     0.75647163     0.50674144     0.70097280     0.64617521     0.99819052     0.64927041     0.80503342     1.23386750     1.49987692     1.49203143     0.83760563     0.93621959     0.83403323     1.08036102     1.08357264     1.10771442     0.93319687     1.08469458     0.84774094     0.85389107     0.85279518     0.92913128     0.83007170     0.90095759     1.06297432     1.03186819     0.70367412     0.77382803     0.93484074     0.82704007     1.49257118     0.56319597     1.49527355     0.89645544     0.97176078     0.90328505     1.39716021     0.50115093     0.77091880     0.50266953     0.99859788     0.96401688     0.75937939     0.90564493     0.77491402     1.14899004     0.70205002     1.07342653     0.75549461     0.92038900     0.61771256     0.84448203     0.90024232     0.85871020     0.75993647     1.18282483     1.35591464     0.97141067     0.88867066     0.85946778     0.99018631     0.75693978     1.22018867     0.81806753     0.84315272     0.99786951     1.06807131     0.50719032     1.44423930     0.68816600     1.44152372     0.60119791     1.31884500     0.89875871     0.66906933     0.71309970     0.72021620     0.81080825     0.88892944     0.79461664     1.00346626     1.00966804     0.70574922
     0.22128658     0.28523775     0.02411550     0.16279653     0.45752360     0.89894918     0.00926966     0.68048229     0.46330004     0.00832055     0.59660029     0.24578579     0.42886036     0.31631814     0.65280761     0.39363480     0.32681913     0.27928162     0.98071022     0.35287567     0.01624241     0.04710633     0.17696945     0.40008333     0.70102906     0.01185274     0.05717493     0.18072850     0.28308758     0.14491139     0.80043319     0.83897353     0.96421319     0.21038047     0.52642444     0.14913952     0.41348426     0.38040317     0.75292805     0.01226554     0.32459900     0.32670998     0.25704455     0.16090510     0.19847357     0.09030600     0.14415434     0.48103239     0.08251690     0.58526467     0.17432731     0.03053349     0.28129591     0.09321499     0.81173627     0.25873145     0.73081623     0.25280124     0.16493133     0.28069369     0.50808471     0.37250836     0.76549212     0.75034326     0.20223151     0.58260949     0.34649210     0.01663363     0.30556713     0.41664325     0.01305161     0.84926384     0.18177387     0.90479580     0.10929637     1.03279101     0.42725989     0.36082918     0.32282744     0.25384889     0.10797643     0.01641273     0.02029200     0.10976329     0.07253776     0.05367661     0.78194148     0.33149020     0.50228872     0.56183866     0.42947403     1.04743083     0.03363265     0.00770226     0.41148803
