TITLE = " "
VARIABLES = "x" "y" "f"
ZONE T="hsample", I=   49, J=    1, K=    1, F=BLOCK
     2.50000000     5.00000000     5.00000000     0.00000000     0.00000000     0.06991608     0.16601670     0.23321600     0.61138099     3.23229449     3.03967995     3.14760232     3.11976724     4.95037856     4.90982449     4.73051604     4.81010140     2.86940926     0.68694138     4.53307017     4.56227416     4.39447782     4.80805107     2.40366613     2.55883468     0.44288771     0.72255219     0.20526504     0.33001615     0.06401962     0.96767640     4.98851296     4.91464122     3.38827481     3.65174857     2.03083311     1.77472925     4.39065580     4.45003936     1.44965802     1.70587234     1.47109147     1.36230593     4.87879516     4.82675488     1.50557777     1.23107062     2.62529595     2.93833299
     1.00000000     1.50000000     0.50000000     1.50000000     0.50000000     0.62335330     0.56918726     1.18806249     1.14852306     0.69504618     0.71759016     1.19358470     1.16553149     0.96878666     0.96489633     0.78488808     0.79468156     0.85413416     0.84042040     0.59968588     0.58624482     1.23591378     1.20623890     0.50517138     0.51549548     1.01181319     0.98868760     0.76302123     0.73623640     0.90979346     1.30317959     0.73273093     0.71025793     1.04925118     1.08807567     1.45857871     1.45430991     0.88202079     0.88976721     0.75915508     0.77915009     0.89903748     0.90074406     1.37187315     1.38739957     1.03209828     0.62821367     0.92639194     0.93015858
     0.11514498     0.11829189     0.00325369     0.09634521     0.00006462     0.00010086     0.00009526     0.09702494     0.09805553     0.00981301     0.01466423     0.10876466     0.10915293     0.14455787     0.14445486     0.10895733     0.12188759     0.10244052     0.04178797     0.00389622     0.00329143     0.11874030     0.12395438     0.00093248     0.00104994     0.10567774     0.10789805     0.00066614     0.00011632     0.11428265     0.09776218     0.06611974     0.04698682     0.11839412     0.11772632     0.10059701     0.09975431     0.14245520     0.14402823     0.00790343     0.01903354     0.11578336     0.11701065     0.12010309     0.11944025     0.10711129     0.00037241     0.12342169     0.12566382
