TITLE = " "
VARIABLES = "x" "y" "f"
ZONE T="hsample", I=   29, J=    1, K=    1, F=BLOCK
     2.50000000     5.00000000     5.00000000     0.00000000     0.00000000     0.06991608     0.16601670     0.23321600     0.61138099     3.23229449     3.03967995     3.14760232     3.11976724     4.95037856     4.90982449     4.73051604     4.81010140     2.86940926     0.68694138     4.53307017     4.56227416     4.39447782     4.80805107     2.40366613     2.55883468     0.44288771     0.72255219     0.20526504     0.33001615
     1.00000000     1.50000000     0.50000000     1.50000000     0.50000000     0.62335330     0.56918726     1.18806249     1.14852306     0.69504618     0.71759016     1.19358470     1.16553149     0.96878666     0.96489633     0.78488808     0.79468156     0.85413416     0.84042040     0.59968588     0.58624482     1.23591378     1.20623890     0.50517138     0.51549548     1.01181319     0.98868760     0.76302123     0.73623640
     0.11514498     0.11829189     0.00325369     0.09634521     0.00006462     0.00010086     0.00009526     0.09702494     0.09805553     0.00981301     0.01466423     0.10876466     0.10915293     0.14455787     0.14445486     0.10895733     0.12188759     0.10244052     0.04178797     0.00389622     0.00329143     0.11874030     0.12395438     0.00093248     0.00104994     0.10567774     0.10789805     0.00066614     0.00011632
