TITLE = " "
VARIABLES = "x" "y" "f"
ZONE T="hsample", I=   20, J=    1, K=    1, F=BLOCK
     2.50000000     5.00000000     5.00000000     0.00000000     0.00000000     2.84567313     2.59432051     2.94734715     2.70036305     2.76360126     2.77978685     2.13065956     1.82202253     2.45556025     1.66985583     4.75652289     3.37372880     4.96049410     3.51044604     4.43853489
     1.00000000     1.50000000     0.50000000     1.50000000     0.50000000     1.23309884     1.28739666     1.20696866     1.30408578     1.18222439     0.59366445     0.63492623     0.56060859     0.68983498     0.55269880     0.90659040     0.87834516     1.00869055     0.93085980     0.80463304
     0.11489882     0.11833269     0.00159292     0.09629198     0.00009460     0.10593625     0.10383687     0.10700883     0.10443791     0.10630497     0.00068745     0.00049738     0.00032974     0.00245927     0.00028856     0.15177958     0.12228526     0.13994076     0.13137048     0.12325971
