TITLE = " "
VARIABLES = "x" "y" "f"
ZONE T="hsample", I=   15, J=    1, K=    1, F=BLOCK
     2.50000000     2.32970959     4.17914343     2.61364255     1.24029693     0.47128914     4.30332791     1.15586938     4.90840830     3.66332612     4.92300662     0.25157930     3.87637795     0.09860625     4.43916510
     1.00000000     0.88410309     1.37056290     0.55069016     1.19949240     0.51158248     0.68048426     0.71916917     0.90741763     0.91071782     0.90107546     0.90424206     0.91368974     0.58397797     0.75297343
     0.11489926     0.10815973     0.11405530     0.00056875     0.09862856     0.00011052     0.01990232     0.00051681     0.15402877     0.13602408     0.15563257     0.11494822     0.13815215     0.00009668     0.07068560
